Position,Starting Grid,kaggle_driver_id,raceId,finished,dnf,laps_down,time_gap_sec,year,Team,Track,rain,sunny,quali_position,participated_q2,participated_q3,q1_time_sec,q2_time_sec,q3_time_sec
5,7.0,832,1125,1.0,0.0,0.0,33.983,2024,Ferrari,China,0,1,7,1.0,1.0,94.97,94.368,94.297
6,8.0,847,1125,1.0,0.0,0.0,38.724,2024,Mercedes,China,0,1,8,1.0,1.0,95.084,94.609,94.433
7,3.0,4,1125,1.0,0.0,0.0,43.414,2024,Aston Martin,China,0,1,3,1.0,1.0,95.116,94.652,94.148
8,5.0,857,1125,1.0,0.0,0.0,56.198,2024,McLaren,China,0,1,5,1.0,1.0,95.014,94.659,94.273
9,18.0,1,1125,1.0,0.0,0.0,57.986,2024,Mercedes,China,0,1,18,0.0,0.0,95.573,,
10,9.0,807,1125,1.0,0.0,0.0,60.476,2024,Haas,China,0,1,9,1.0,1.0,95.068,94.667,94.604
11,13.0,839,1125,1.0,0.0,0.0,62.812,2024,Alpine,China,0,1,13,1.0,0.0,95.356,95.223,
12,14.0,848,1125,1.0,0.0,0.0,65.506,2024,Williams,China,0,1,14,1.0,0.0,95.384,95.241,
13,15.0,842,1125,1.0,0.0,0.0,69.223,2024,Alpine,China,0,1,15,1.0,0.0,95.287,95.463,
14,16.0,855,1125,1.0,0.0,0.0,71.689,2024,Kick Sauber,China,0,1,16,0.0,0.0,95.505,,
15,11.0,840,1125,1.0,0.0,0.0,82.786,2024,Aston Martin,China,0,1,11,1.0,0.0,95.334,94.838,
16,17.0,825,1125,1.0,0.0,0.0,87.533,2024,Haas,China,0,1,17,0.0,0.0,95.516,,
17,20.0,858,1125,1.0,0.0,0.0,95.11,2024,Williams,China,0,1,20,0.0,0.0,96.358,,
NC,12.0,817,1125,0.0,1.0,,,2024,RB,China,0,1,12,1.0,0.0,95.443,94.934,
NC,19.0,852,1125,0.0,1.0,,,2024,RB,China,0,1,19,0.0,0.0,95.746,,
NC,10.0,822,1125,0.0,1.0,,,2024,Kick Sauber,China,0,1,10,1.0,1.0,95.169,94.769,94.665
1,5.0,846,1126,1.0,0.0,0.0,0.0,2024,McLaren,Miami,0,1,5,1.0,1.0,87.913,87.871,87.594
2,1.0,830,1126,1.0,0.0,0.0,7.612,2024,Red Bull Racing,Miami,0,1,1,1.0,1.0,87.689,87.566,87.241
3,2.0,844,1126,1.0,0.0,0.0,9.92,2024,Ferrari,Miami,0,1,2,1.0,1.0,88.081,87.533,87.382
4,4.0,815,1126,1.0,0.0,0.0,14.65,2024,Red Bull Racing,Miami,0,1,4,1.0,1.0,87.77199999999999,87.839,87.46000000000001
5,3.0,832,1126,1.0,0.0,0.0,16.407,2024,Ferrari,Miami,0,1,3,1.0,1.0,87.937,87.941,87.455
6,8.0,1,1126,1.0,0.0,0.0,16.585,2024,Mercedes,Miami,0,1,8,1.0,1.0,88.167,87.697,88.107
7,10.0,852,1126,1.0,0.0,0.0,26.185,2024,RB,Miami,0,1,10,1.0,1.0,88.324,88.167,88.19200000000001
8,7.0,847,1126,1.0,0.0,0.0,34.789,2024,Mercedes,Miami,0,1,7,1.0,1.0,88.15899999999999,88.095,88.06700000000001
9,15.0,4,1126,1.0,0.0,0.0,37.107,2024,Aston Martin,Miami,0,1,15,1.0,0.0,88.453,88.42699999999999,
10,13.0,839,1126,1.0,0.0,0.0,39.746,2024,Alpine,Miami,0,1,13,1.0,0.0,88.209,88.371,
11,9.0,807,1126,1.0,0.0,0.0,40.789,2024,Haas,Miami,0,1,9,1.0,1.0,88.383,88.2,88.146
12,12.0,842,1126,1.0,0.0,0.0,44.958,2024,Alpine,Miami,0,1,12,1.0,0.0,87.976,88.324,
13,6.0,857,1126,1.0,0.0,0.0,49.756,2024,McLaren,Miami,0,1,6,1.0,1.0,88.032,87.721,87.675
14,19.0,855,1126,1.0,0.0,0.0,49.979,2024,Kick Sauber,Miami,0,1,20,0.0,0.0,88.824,,
15,20.0,817,1126,1.0,0.0,0.0,50.956,2024,RB,Miami,0,1,18,0.0,0.0,88.617,,
16,16.0,822,1126,1.0,0.0,0.0,52.356,2024,Kick Sauber,Miami,0,1,16,0.0,0.0,88.463,,
17,11.0,840,1126,1.0,0.0,0.0,55.173,2024,Aston Martin,Miami,0,1,11,1.0,0.0,88.17699999999999,88.22200000000001,
18,14.0,848,1126,1.0,0.0,0.0,76.091,2024,Williams,Miami,0,1,14,1.0,0.0,88.343,88.413,
19,18.0,825,1126,1.0,0.0,0.0,84.683,2024,Haas,Miami,0,1,19,0.0,0.0,88.619,,
NC,17.0,858,1126,0.0,1.0,,,2024,Williams,Miami,0,1,17,0.0,0.0,88.487,,
1,1.0,830,1127,1.0,0.0,0.0,0.0,2024,Red Bull Racing,Emilia Romagna,0,1,1,1.0,1.0,75.762,75.176,74.746
2,2.0,846,1127,1.0,0.0,0.0,0.725,2024,McLaren,Emilia Romagna,0,1,3,1.0,1.0,75.91499999999999,75.371,74.837
3,3.0,844,1127,1.0,0.0,0.0,7.916,2024,Ferrari,Emilia Romagna,0,1,4,1.0,1.0,75.82300000000001,75.328,74.97
4,5.0,857,1127,1.0,0.0,0.0,14.132,2024,McLaren,Emilia Romagna,0,1,2,1.0,1.0,75.94,75.407,74.82
5,4.0,832,1127,1.0,0.0,0.0,22.325,2024,Ferrari,Emilia Romagna,0,1,5,1.0,1.0,76.015,75.512,75.233
6,8.0,1,1127,1.0,0.0,0.0,35.104,2024,Mercedes,Emilia Romagna,0,1,8,1.0,1.0,76.604,75.67699999999999,75.504
7,6.0,847,1127,1.0,0.0,0.0,47.154,2024,Mercedes,Emilia Romagna,0,1,6,1.0,1.0,76.107,75.67099999999999,75.234
8,11.0,815,1127,1.0,0.0,0.0,54.776,2024,Red Bull Racing,Emilia Romagna,0,1,11,1.0,0.0,76.404,75.706,
9,13.0,840,1127,1.0,0.0,0.0,79.556,2024,Aston Martin,Emilia Romagna,0,1,13,1.0,0.0,76.458,75.992,
10,7.0,852,1127,1.0,0.0,1.0,,2024,RB,Emilia Romagna,0,1,7,1.0,1.0,75.894,75.358,75.465
11,10.0,807,1127,1.0,0.0,1.0,,2024,Haas,Emilia Romagna,0,1,10,1.0,1.0,75.841,75.569,75.98
12,18.0,825,1127,1.0,0.0,1.0,,2024,Haas,Emilia Romagna,0,1,18,0.0,0.0,76.854,,
13,9.0,817,1127,1.0,0.0,1.0,,2024,RB,Emilia Romagna,0,1,9,1.0,1.0,76.06,75.691,75.674
14,12.0,839,1127,1.0,0.0,1.0,,2024,Alpine,Emilia Romagna,0,1,12,1.0,0.0,76.361,75.906,
15,17.0,855,1127,1.0,0.0,1.0,,2024,Kick Sauber,Emilia Romagna,0,1,17,0.0,0.0,76.834,,
16,15.0,842,1127,1.0,0.0,1.0,,2024,Alpine,Emilia Romagna,0,1,15,1.0,0.0,76.015,76.381,
17,19.0,858,1127,1.0,0.0,1.0,,2024,Williams,Emilia Romagna,0,1,NC,0.0,0.0,,,
18,16.0,822,1127,1.0,0.0,1.0,,2024,Kick Sauber,Emilia Romagna,0,1,16,0.0,0.0,76.626,,
19,20.0,4,1127,1.0,0.0,1.0,,2024,Aston Martin,Emilia Romagna,0,1,19,0.0,0.0,76.917,,
NC,14.0,848,1127,0.0,1.0,,,2024,Williams,Emilia Romagna,0,1,14,1.0,0.0,76.524,76.2,
1,1.0,844,1128,1.0,0.0,0.0,0.0,2024,Ferrari,Monaco,0,1,1,1.0,1.0,71.584,70.825,70.27
2,2.0,857,1128,1.0,0.0,0.0,7.152,2024,McLaren,Monaco,0,1,2,1.0,1.0,71.5,70.756,70.424
3,3.0,832,1128,1.0,0.0,0.0,7.585,2024,Ferrari,Monaco,0,1,3,1.0,1.0,71.543,71.075,70.518
4,4.0,846,1128,1.0,0.0,0.0,8.65,2024,McLaren,Monaco,0,1,4,1.0,1.0,71.76,70.732,70.542
5,5.0,847,1128,1.0,0.0,0.0,13.309,2024,Mercedes,Monaco,0,1,5,1.0,1.0,71.492,70.929,70.543
6,6.0,830,1128,1.0,0.0,0.0,13.853,2024,Red Bull Racing,Monaco,0,1,6,1.0,1.0,71.711,70.745,70.56700000000001
7,7.0,1,1128,1.0,0.0,0.0,14.908,2024,Mercedes,Monaco,0,1,7,1.0,1.0,71.528,71.056,70.621
8,8.0,852,1128,1.0,0.0,1.0,,2024,RB,Monaco,0,1,8,1.0,1.0,71.852,71.106,70.858
9,9.0,848,1128,1.0,0.0,1.0,,2024,Williams,Monaco,0,1,9,1.0,1.0,71.623,71.216,70.94800000000001
10,10.0,842,1128,1.0,0.0,1.0,,2024,Alpine,Monaco,0,1,10,1.0,1.0,71.714,70.896,71.311
11,14.0,4,1128,1.0,0.0,2.0,,2024,Aston Martin,Monaco,0,1,14,0.0,0.0,72.019,,
12,12.0,817,1128,1.0,0.0,2.0,,2024,RB,Monaco,0,1,12,1.0,0.0,5045.0,71.482,
13,17.0,822,1128,1.0,0.0,2.0,,2024,Kick Sauber,Monaco,0,1,17,0.0,0.0,72.512,,
14,13.0,840,1128,1.0,0.0,2.0,,2024,Aston Martin,Monaco,0,1,13,1.0,0.0,71.728,71.563,
15,15.0,858,1128,1.0,0.0,2.0,,2024,Williams,Monaco,0,1,15,0.0,0.0,72.02,,
16,18.0,855,1128,1.0,0.0,2.0,,2024,Kick Sauber,Monaco,0,1,18,0.0,0.0,73.028,,
NC,11.0,839,1128,0.0,1.0,,,2024,Alpine,Monaco,0,1,11,1.0,0.0,71.887,71.285,
NC,16.0,815,1128,0.0,1.0,,,2024,Red Bull Racing,Monaco,0,1,16,0.0,0.0,72.06,,
NC,19.0,807,1128,0.0,1.0,,,2024,Haas,Monaco,0,1,NC,1.0,0.0,71.876,71.44,
NC,20.0,825,1128,0.0,1.0,,,2024,Haas,Monaco,0,1,NC,1.0,0.0,71.832,71.725,
1,2.0,830,1129,1.0,0.0,0.0,0.0,2024,Red Bull Racing,Canada,1,1,2,1.0,1.0,72.36,72.549,72.0
2,3.0,846,1129,1.0,0.0,0.0,3.879,2024,McLaren,Canada,1,1,3,1.0,1.0,72.959,72.201,72.021
3,1.0,847,1129,1.0,0.0,0.0,4.317,2024,Mercedes,Canada,1,1,1,1.0,1.0,73.013,71.742,72.0
4,7.0,1,1129,1.0,0.0,0.0,4.915,2024,Mercedes,Canada,1,1,7,1.0,1.0,72.851,71.979,72.28
5,4.0,857,1129,1.0,0.0,0.0,10.199,2024,McLaren,Canada,1,1,4,1.0,1.0,72.907,72.462,72.103
6,6.0,4,1129,1.0,0.0,0.0,17.51,2024,Aston Martin,Canada,1,1,6,1.0,1.0,73.117,72.635,72.228
7,9.0,840,1129,1.0,0.0,0.0,23.625,2024,Aston Martin,Canada,1,1,9,1.0,1.0,73.088,72.659,72.701
8,5.0,817,1129,1.0,0.0,0.0,28.672,2024,RB,Canada,1,1,5,1.0,1.0,73.24,72.572,72.178
9,15.0,842,1129,1.0,0.0,0.0,30.021,2024,Alpine,Canada,1,1,15,1.0,0.0,73.289,72.94,
10,18.0,839,1129,1.0,0.0,0.0,30.313,2024,Alpine,Canada,1,1,18,0.0,0.0,73.435,,
11,17.0,807,1129,1.0,0.0,0.0,30.824,2024,Haas,Canada,1,1,19,0.0,0.0,73.978,,
12,14.0,825,1129,1.0,0.0,0.0,31.253,2024,Haas,Canada,1,1,14,1.0,0.0,73.217,72.916,
13,19.0,822,1129,1.0,0.0,0.0,40.487,2024,Kick Sauber,Canada,1,1,17,0.0,0.0,73.366,,
14,8.0,852,1129,1.0,0.0,0.0,52.694,2024,RB,Canada,1,1,8,1.0,1.0,72.748,72.303,72.414
15,20.0,855,1129,1.0,0.0,1.0,,2024,Kick Sauber,Canada,1,1,20,0.0,0.0,74.292,,
NC,12.0,832,1129,0.0,1.0,,,2024,Ferrari,Canada,1,1,12,1.0,0.0,73.038,72.728,
NC,10.0,848,1129,0.0,1.0,,,2024,Williams,Canada,1,1,10,1.0,1.0,72.896,72.485,72.79599999999999
NC,16.0,815,1129,0.0,1.0,,,2024,Red Bull Racing,Canada,1,1,16,0.0,0.0,73.326,,
NC,11.0,844,1129,0.0,1.0,,,2024,Ferrari,Canada,1,1,11,1.0,0.0,73.107,72.691,
NC,13.0,858,1129,0.0,1.0,,,2024,Williams,Canada,1,1,13,1.0,0.0,73.063,72.736,
1,2.0,830,1130,1.0,0.0,0.0,0.0,2024,Red Bull Racing,Spain,1,1,2,1.0,1.0,72.306,71.653,71.403
2,1.0,846,1130,1.0,0.0,0.0,2.219,2024,McLaren,Spain,1,1,1,1.0,1.0,72.386,71.872,71.383
3,3.0,1,1130,1.0,0.0,0.0,17.79,2024,Mercedes,Spain,1,1,3,1.0,1.0,72.143,71.792,71.701
4,4.0,847,1130,1.0,0.0,0.0,22.32,2024,Mercedes,Spain,1,1,4,1.0,1.0,72.456,71.812,71.703
5,5.0,844,1130,1.0,0.0,0.0,22.709,2024,Ferrari,Spain,1,1,5,1.0,1.0,72.257,72.038,71.731
6,6.0,832,1130,1.0,0.0,0.0,31.028,2024,Ferrari,Spain,1,1,6,1.0,1.0,72.403,71.874,71.736
7,9.0,857,1130,1.0,0.0,0.0,33.76,2024,McLaren,Spain,1,1,10,1.0,1.0,72.46000000000001,72.011,
8,11.0,815,1130,1.0,0.0,0.0,59.524,2024,Red Bull Racing,Spain,1,1,8,1.0,1.0,72.477,72.054,72.061
9,7.0,842,1130,1.0,0.0,0.0,62.025,2024,Alpine,Spain,1,1,7,1.0,1.0,72.651,72.07900000000001,71.857
10,8.0,839,1130,1.0,0.0,0.0,71.889,2024,Alpine,Spain,1,1,9,1.0,1.0,72.691,72.109,72.125
11,13.0,807,1130,1.0,0.0,0.0,79.215,2024,Haas,Spain,1,1,13,1.0,0.0,72.708,72.31,
12,10.0,4,1130,1.0,0.0,1.0,,2024,Aston Martin,Spain,1,1,11,1.0,0.0,72.505,72.128,
13,15.0,855,1130,1.0,0.0,1.0,,2024,Kick Sauber,Spain,1,1,15,1.0,0.0,72.88,72.738,
14,14.0,840,1130,1.0,0.0,1.0,,2024,Aston Martin,Spain,1,1,14,1.0,0.0,72.881,72.372,
15,18.0,817,1130,1.0,0.0,1.0,,2024,RB,Spain,1,1,18,0.0,0.0,73.075,,
16,12.0,822,1130,1.0,0.0,1.0,,2024,Kick Sauber,Spain,1,1,12,1.0,0.0,72.758,72.227,
17,16.0,825,1130,1.0,0.0,1.0,,2024,Haas,Spain,1,1,16,0.0,0.0,72.937,,
18,20.0,848,1130,1.0,0.0,1.0,,2024,Williams,Spain,1,1,19,0.0,0.0,73.153,,
19,17.0,852,1130,1.0,0.0,1.0,,2024,RB,Spain,1,1,17,0.0,0.0,72.985,,
20,19.0,858,1130,1.0,0.0,2.0,,2024,Williams,Spain,1,1,20,0.0,0.0,73.509,,
1,3.0,847,1131,1.0,0.0,0.0,0.0,2024,Mercedes,Austria,0,1,3,1.0,1.0,65.585,65.016,64.84
2,7.0,857,1131,1.0,0.0,0.0,1.906,2024,McLaren,Austria,0,1,7,1.0,1.0,65.311,65.07,65.048
3,4.0,832,1131,1.0,0.0,0.0,4.533,2024,Ferrari,Austria,0,1,4,1.0,1.0,65.263,65.016,64.851
4,5.0,1,1131,1.0,0.0,0.0,23.142,2024,Mercedes,Austria,0,1,5,1.0,1.0,65.541,65.053,64.903
5,1.0,830,1131,1.0,0.0,0.0,37.253,2024,Red Bull Racing,Austria,0,1,1,1.0,1.0,65.336,64.469,64.314
6,9.0,807,1131,1.0,0.0,0.0,54.088,2024,Haas,Austria,0,1,9,1.0,1.0,65.596,65.262,65.385
7,8.0,815,1131,1.0,0.0,0.0,54.672,2024,Red Bull Racing,Austria,0,1,8,1.0,1.0,65.587,65.144,65.202
8,12.0,825,1131,1.0,0.0,0.0,60.355,2024,Haas,Austria,0,1,12,1.0,0.0,65.508,65.347,
9,11.0,817,1131,1.0,0.0,0.0,61.169,2024,RB,Austria,0,1,11,1.0,0.0,65.569,65.289,
10,13.0,842,1131,1.0,0.0,0.0,61.766,2024,Alpine,Austria,0,1,13,1.0,0.0,65.598,65.359,
11,6.0,844,1131,1.0,0.0,0.0,67.056,2024,Ferrari,Austria,0,1,6,1.0,1.0,65.509,65.104,65.044
12,10.0,839,1131,1.0,0.0,0.0,68.325,2024,Alpine,Austria,0,1,10,1.0,1.0,65.574,65.274,65.883
13,17.0,840,1131,1.0,0.0,1.0,,2024,Aston Martin,Austria,0,1,17,0.0,0.0,65.819,,
14,14.0,852,1131,1.0,0.0,1.0,,2024,RB,Austria,0,1,14,1.0,0.0,65.563,65.412,
15,16.0,848,1131,1.0,0.0,1.0,,2024,Williams,Austria,0,1,16,0.0,0.0,65.736,,
16,18.0,822,1131,1.0,0.0,1.0,,2024,Kick Sauber,Austria,0,1,18,0.0,0.0,65.847,,
17,20.0,855,1131,1.0,0.0,1.0,,2024,Kick Sauber,Austria,0,1,20,0.0,0.0,66.061,,
18,15.0,4,1131,1.0,0.0,1.0,,2024,Aston Martin,Austria,0,1,15,1.0,0.0,65.656,65.639,
19,19.0,858,1131,1.0,0.0,2.0,,2024,Williams,Austria,0,1,19,0.0,0.0,65.856,,
20,2.0,846,1131,1.0,0.0,7.0,,2024,McLaren,Austria,0,1,2,1.0,1.0,65.45,65.103,64.718
1,2.0,1,1132,1.0,0.0,0.0,0.0,2024,Mercedes,Great Britain,1,1,2,1.0,1.0,89.547,86.77,85.99
2,4.0,830,1132,1.0,0.0,0.0,1.465,2024,Red Bull Racing,Great Britain,1,1,4,1.0,1.0,91.342,86.79599999999999,86.203
3,3.0,846,1132,1.0,0.0,0.0,7.547,2024,McLaren,Great Britain,1,1,3,1.0,1.0,91.596,86.559,86.03
4,5.0,857,1132,1.0,0.0,0.0,12.429,2024,McLaren,Great Britain,1,1,5,1.0,1.0,90.895,86.733,86.237
5,7.0,832,1132,1.0,0.0,0.0,47.318,2024,Ferrari,Great Britain,1,1,7,1.0,1.0,90.557,86.843,86.509
6,6.0,807,1132,1.0,0.0,0.0,55.722,2024,Haas,Great Britain,1,1,6,1.0,1.0,91.929,86.84700000000001,86.338
7,8.0,840,1132,1.0,0.0,0.0,56.569,2024,Aston Martin,Great Britain,1,1,8,1.0,1.0,91.41,86.938,86.58500000000001
8,10.0,4,1132,1.0,0.0,0.0,63.577,2024,Aston Martin,Great Britain,1,1,10,1.0,1.0,91.264,86.73,86.917
9,9.0,848,1132,1.0,0.0,0.0,68.387,2024,Williams,Great Britain,1,1,9,1.0,1.0,91.135,86.93299999999999,86.64
10,13.0,852,1132,1.0,0.0,0.0,79.303,2024,RB,Great Britain,1,1,13,1.0,0.0,90.994,87.269,
11,12.0,858,1132,1.0,0.0,0.0,88.96,2024,Williams,Great Britain,1,1,12,1.0,0.0,91.608,87.175,
12,17.0,825,1132,1.0,0.0,0.0,90.153,2024,Haas,Great Britain,1,1,17,0.0,0.0,92.905,,
13,15.0,817,1132,1.0,0.0,1.0,,2024,RB,Great Britain,1,1,15,1.0,0.0,91.291,87.949,
14,11.0,844,1132,1.0,0.0,1.0,,2024,Ferrari,Great Britain,1,1,11,1.0,0.0,90.496,87.09700000000001,
15,16.0,822,1132,1.0,0.0,1.0,,2024,Kick Sauber,Great Britain,1,1,16,0.0,0.0,92.431,,
16,18.0,839,1132,1.0,0.0,2.0,,2024,Alpine,Great Britain,1,1,18,0.0,0.0,94.557,,
17,20.0,815,1132,1.0,0.0,2.0,,2024,Red Bull Racing,Great Britain,1,1,19,0.0,0.0,98.348,,
18,14.0,855,1132,1.0,0.0,2.0,,2024,Kick Sauber,Great Britain,1,1,14,1.0,0.0,91.19,87.867,
NC,1.0,847,1132,0.0,1.0,,,2024,Mercedes,Great Britain,1,1,1,1.0,1.0,90.106,86.723,85.819
NC,19.0,842,1132,0.0,1.0,,,2024,Alpine,Great Britain,1,1,20,0.0,0.0,99.804,,
1,2.0,857,1133,1.0,0.0,0.0,0.0,2024,McLaren,Hungary,0,1,2,1.0,1.0,77.504,75.785,75.249
2,1.0,846,1133,1.0,0.0,0.0,2.141,2024,McLaren,Hungary,0,1,1,1.0,1.0,77.755,75.53999999999999,75.227
3,5.0,1,1133,1.0,0.0,0.0,14.88,2024,Mercedes,Hungary,0,1,5,1.0,1.0,77.087,76.307,75.854
4,6.0,844,1133,1.0,0.0,0.0,19.686,2024,Ferrari,Hungary,0,1,6,1.0,1.0,77.437,75.891,75.905
5,3.0,830,1133,1.0,0.0,0.0,21.349,2024,Red Bull Racing,Hungary,0,1,3,1.0,1.0,77.087,75.77,75.273
6,4.0,832,1133,1.0,0.0,0.0,23.073,2024,Ferrari,Hungary,0,1,4,1.0,1.0,77.244,75.885,75.696
7,16.0,815,1133,1.0,0.0,0.0,39.792,2024,Red Bull Racing,Hungary,0,1,16,0.0,0.0,77.886,,
8,17.0,847,1133,1.0,0.0,0.0,42.368,2024,Mercedes,Hungary,0,1,17,0.0,0.0,77.968,,
9,10.0,852,1133,1.0,0.0,0.0,77.259,2024,RB,Hungary,0,1,10,1.0,1.0,77.436,76.121,76.477
10,8.0,840,1133,1.0,0.0,0.0,77.976,2024,Aston Martin,Hungary,0,1,8,1.0,1.0,77.405,76.075,76.244
11,7.0,4,1133,1.0,0.0,0.0,82.46,2024,Aston Martin,Hungary,0,1,7,1.0,1.0,77.624,76.117,76.043
12,9.0,817,1133,1.0,0.0,1.0,,2024,RB,Hungary,0,1,9,1.0,1.0,77.05,76.202,76.447
13,11.0,807,1133,1.0,0.0,1.0,,2024,Haas,Hungary,0,1,11,1.0,0.0,77.362,76.31700000000001,
14,13.0,848,1133,1.0,0.0,1.0,,2024,Williams,Hungary,0,1,13,1.0,0.0,77.28,76.429,
15,15.0,825,1133,1.0,0.0,1.0,,2024,Haas,Hungary,0,1,15,1.0,0.0,77.851,76.548,
16,12.0,822,1133,1.0,0.0,1.0,,2024,Kick Sauber,Hungary,0,1,12,1.0,0.0,77.487,76.384,
17,14.0,858,1133,1.0,0.0,1.0,,2024,Williams,Hungary,0,1,14,1.0,0.0,77.77,76.543,
18,19.0,839,1133,1.0,0.0,1.0,,2024,Alpine,Hungary,0,1,19,0.0,0.0,78.049,,
19,18.0,855,1133,1.0,0.0,1.0,,2024,Kick Sauber,Hungary,0,1,18,0.0,0.0,78.037,,
NC,20.0,842,1133,0.0,1.0,,,2024,Alpine,Hungary,0,1,20,0.0,0.0,78.166,,
DQ,6.0,847,1134,1.0,0.0,0.0,0.0,2024,Mercedes,Belgium,0,1,7,1.0,1.0,115.353,114.095,114.184
1,3.0,1,1134,1.0,0.0,0.0,0.526,2024,Mercedes,Belgium,0,1,4,1.0,1.0,115.692,114.037,113.835
2,5.0,857,1134,1.0,0.0,0.0,1.173,2024,McLaren,Belgium,0,1,6,1.0,1.0,114.835,114.136,114.027
3,1.0,844,1134,1.0,0.0,0.0,8.549,2024,Ferrari,Belgium,0,1,2,1.0,1.0,115.349,114.193,113.754
4,11.0,830,1134,1.0,0.0,0.0,9.226,2024,Red Bull Racing,Belgium,0,1,1,1.0,1.0,114.938,113.837,113.159
5,4.0,846,1134,1.0,0.0,0.0,9.85,2024,McLaren,Belgium,0,1,5,1.0,1.0,115.582,114.358,113.981
6,7.0,832,1134,1.0,0.0,0.0,19.795,2024,Ferrari,Belgium,0,1,8,1.0,1.0,115.169,114.112,114.477
7,2.0,815,1134,1.0,0.0,0.0,3.195,2024,Red Bull Racing,Belgium,0,1,3,1.0,1.0,115.139,114.47,113.765
8,8.0,4,1134,1.0,0.0,0.0,49.963,2024,Aston Martin,Belgium,0,1,9,1.0,1.0,115.489,114.258,114.765
9,9.0,839,1134,1.0,0.0,0.0,52.552,2024,Alpine,Belgium,0,1,10,1.0,1.0,115.417,114.46,114.81
10,13.0,817,1134,1.0,0.0,0.0,54.926,2024,RB,Belgium,0,1,13,1.0,0.0,115.451,114.682,
11,15.0,840,1134,1.0,0.0,0.0,63.011,2024,Aston Martin,Belgium,0,1,15,1.0,0.0,116.072,115.716,
12,10.0,848,1134,1.0,0.0,0.0,63.651,2024,Williams,Belgium,0,1,11,1.0,0.0,115.722,114.473,
13,12.0,842,1134,1.0,0.0,0.0,64.365,2024,Alpine,Belgium,0,1,12,1.0,0.0,114.911,114.635,
14,17.0,825,1134,1.0,0.0,0.0,66.631,2024,Haas,Belgium,0,1,17,0.0,0.0,116.5,,
15,14.0,822,1134,1.0,0.0,0.0,70.638,2024,Kick Sauber,Belgium,0,1,14,1.0,0.0,115.531,114.764,
16,20.0,852,1134,1.0,0.0,0.0,76.737,2024,RB,Belgium,0,1,18,0.0,0.0,116.593,,
17,18.0,858,1134,1.0,0.0,0.0,86.057,2024,Williams,Belgium,0,1,19,0.0,0.0,117.23,,
18,16.0,807,1134,1.0,0.0,0.0,88.833,2024,Haas,Belgium,0,1,16,0.0,0.0,116.308,,
NC,19.0,855,1134,0.0,1.0,,,2024,Kick Sauber,Belgium,0,1,20,0.0,0.0,117.775,,
1,1.0,846,1135,1.0,0.0,0.0,0.0,2024,McLaren,Netherlands,0,1,1,1.0,1.0,71.377,70.496,69.673
2,2.0,830,1135,1.0,0.0,0.0,22.896,2024,Red Bull Racing,Netherlands,0,1,2,1.0,1.0,71.393,70.811,70.029
3,6.0,844,1135,1.0,0.0,0.0,25.439,2024,Ferrari,Netherlands,0,1,6,1.0,1.0,71.37,70.689,70.582
4,3.0,857,1135,1.0,0.0,0.0,27.337,2024,McLaren,Netherlands,0,1,3,1.0,1.0,71.541,70.505,70.172
5,10.0,832,1135,1.0,0.0,0.0,32.137,2024,Ferrari,Netherlands,0,1,10,1.0,0.0,71.327,70.914,
6,5.0,815,1135,1.0,0.0,0.0,39.542,2024,Red Bull Racing,Netherlands,0,1,5,1.0,1.0,71.006,70.678,70.416
7,4.0,847,1135,1.0,0.0,0.0,44.617,2024,Mercedes,Netherlands,0,1,4,1.0,1.0,71.049,70.55199999999999,70.244
8,14.0,1,1135,1.0,0.0,0.0,49.599,2024,Mercedes,Netherlands,0,1,11,1.0,0.0,71.375,70.94800000000001,
9,9.0,842,1135,1.0,0.0,1.0,,2024,Alpine,Netherlands,0,1,9,1.0,1.0,71.718,70.815,70.977
10,7.0,4,1135,1.0,0.0,1.0,,2024,Aston Martin,Netherlands,0,1,7,1.0,1.0,71.493,70.845,70.633
11,12.0,807,1135,1.0,0.0,1.0,,2024,Haas,Netherlands,0,1,13,1.0,0.0,71.832,71.215,
12,13.0,817,1135,1.0,0.0,1.0,,2024,RB,Netherlands,0,1,15,0.0,0.0,71.943,,
13,8.0,840,1135,1.0,0.0,1.0,,2024,Aston Martin,Netherlands,0,1,8,1.0,1.0,4778.0,70.611,70.857
14,19.0,848,1135,1.0,0.0,1.0,,2024,Williams,Netherlands,0,1,DQ,0.0,0.0,,,
15,15.0,839,1135,1.0,0.0,1.0,,2024,Alpine,Netherlands,0,1,16,0.0,0.0,71.995,,
16,18.0,858,1135,1.0,0.0,1.0,,2024,Williams,Netherlands,0,1,,,,,,
17,11.0,852,1135,1.0,0.0,1.0,,2024,RB,Netherlands,0,1,12,1.0,0.0,71.603,70.955,
18,20.0,825,1135,1.0,0.0,1.0,,2024,Haas,Netherlands,0,1,14,1.0,0.0,71.63,71.295,
19,16.0,822,1135,1.0,0.0,2.0,,2024,Kick Sauber,Netherlands,0,1,17,0.0,0.0,72.168,,
20,17.0,855,1135,1.0,0.0,2.0,,2024,Kick Sauber,Netherlands,0,1,18,0.0,0.0,73.261,,
1,4.0,844,1136,1.0,0.0,0.0,0.0,2024,Ferrari,Italy,1,0,4,1.0,1.0,80.074,80.007,79.461
2,2.0,857,1136,1.0,0.0,0.0,2.664,2024,McLaren,Italy,1,0,2,1.0,1.0,80.076,79.80799999999999,79.436
