resultId,raceId,driverId,position,time,milliseconds,fastestLapTime,fastestLapSpeed
25791,1094,844,6,+1:08.774,5985503,1:22.603,187.576
25792,1094,817,7,\N,\N,1:22.022,188.905
25793,1094,839,8,\N,\N,1:23.279,186.054
25794,1094,846,9,\N,\N,1:23.402,185.779
25795,1094,822,10,\N,\N,1:23.363,185.866
25796,1094,842,11,\N,\N,1:22.277,188.319
25797,1094,848,12,\N,\N,1:22.914,186.873
25798,1094,855,13,\N,\N,1:22.260,188.358
25799,1094,20,14,\N,\N,1:23.086,186.486
25800,1094,840,15,\N,\N,1:22.463,187.895
25801,1094,854,16,\N,\N,1:23.641,185.248
25802,1094,825,17,\N,\N,1:23.300,186.007
25803,1094,849,18,\N,\N,1:23.709,185.098
25804,1094,4,19,\N,\N,1:22.866,186.981
25805,1094,852,\N,\N,\N,1:23.403,185.777
25806,1095,847,1,1:38:34.044,5914044,1:13.785,210.237
25807,1095,1,2,+1.529,5915573,1:13.942,209.791
25808,1095,832,3,+4.051,5918095,1:13.953,209.760
25809,1095,844,4,+8.441,5922485,1:14.253,208.912
25810,1095,4,5,+9.561,5923605,1:14.164,209.163
25811,1095,830,6,+10.056,5924100,1:14.195,209.076
25812,1095,815,7,+14.080,5928124,1:14.283,208.828
25813,1095,839,8,+18.690,5932734,1:15.093,206.575
25814,1095,822,9,+22.552,5936596,1:15.511,205.432
25815,1095,840,10,+23.552,5937596,1:14.831,207.299
25816,1095,20,11,+26.183,5940227,1:15.549,205.328
25817,1095,855,12,+29.325,5943369,1:15.802,204.643
25818,1095,854,13,+29.899,5943943,1:15.251,206.142
25819,1095,842,14,+31.867,5945911,1:15.327,205.934
25820,1095,848,15,+36.016,5950060,1:15.613,205.155
25821,1095,849,16,+37.038,5951082,1:15.327,205.934
25822,1095,852,17,\N,\N,1:15.508,205.440
25823,1095,846,\N,\N,\N,1:15.855,204.500
25824,1095,825,\N,\N,\N,\N,\N
25825,1095,817,\N,\N,\N,\N,\N
25826,1096,830,1,1:27:45.914,5265914,1:29.392,212.676
25827,1096,844,2,+8.771,5274685,1:29.719,211.901
25828,1096,815,3,+10.093,5276007,1:28.972,213.680
25829,1096,832,4,+24.892,5290806,1:28.879,213.904
25830,1096,847,5,+35.888,5301802,1:28.836,214.007
25831,1096,846,6,+56.234,5322148,1:28.391,215.085
25832,1096,839,7,+57.240,5323154,1:29.333,212.817
25833,1096,840,8,+1:16.931,5342845,1:29.620,212.135
25834,1096,817,9,+1:23.268,5349182,1:30.785,209.413
25835,1096,20,10,+1:23.898,5349812,1:30.312,210.510
25836,1096,852,11,+1:29.371,5355285,1:29.489,212.446
25837,1096,855,12,\N,\N,1:29.600,212.183
25838,1096,848,13,\N,\N,1:29.939,211.383
25839,1096,842,14,\N,\N,1:31.081,208.732
25840,1096,822,15,\N,\N,1:30.352,210.417
25841,1096,854,16,\N,\N,1:29.833,211.632
25842,1096,825,17,\N,\N,1:31.158,208.556
25843,1096,1,18,\N,\N,1:29.788,211.738
25844,1096,849,19,\N,\N,1:30.309,210.517
25845,1096,4,\N,\N,\N,1:30.579,209.889
25846,1098,830,1,1:33:56.736,5636736,1:36.236,202.452
25847,1098,815,2,+11.987,5648723,1:36.344,202.225
25848,1098,4,3,+38.637,5675373,1:36.156,202.620
25849,1098,832,4,+48.052,5684788,1:37.130,200.588
25850,1098,1,5,+50.977,5687713,1:36.546,201.802
25851,1098,840,6,+54.502,5691238,1:36.546,201.802
25852,1098,847,7,+55.873,5692609,1:37.221,200.401
25853,1098,822,8,+1:12.647,5709383,1:37.379,200.075
25854,1098,842,9,+1:13.753,5710489,1:35.068,204.939
25855,1098,848,10,+1:29.774,5726510,1:37.144,200.559
25856,1098,852,11,+1:30.870,5727606,1:36.637,201.612
25857,1098,858,12,\N,\N,1:36.037,202.871
25858,1098,825,13,\N,\N,1:36.471,201.959
25859,1098,856,14,\N,\N,1:37.709,199.400
25860,1098,807,15,\N,\N,1:36.616,201.656
25861,1098,855,16,\N,\N,1:33.996,207.276
25862,1098,846,17,\N,\N,1:35.822,203.327
25863,1098,839,\N,\N,\N,1:36.797,201.278
25864,1098,844,\N,\N,\N,1:37.170,200.506
25865,1098,857,\N,\N,\N,1:40.691,193.494
25866,1099,815,1,1:21:14.894,4874894,1:32.188,241.098
25867,1099,830,2,+5.355,4880249,1:31.906,241.838
25868,1099,4,3,+20.728,4895622,1:32.240,240.962
25869,1099,847,4,+25.866,4900760,1:32.433,240.459
25870,1099,1,5,+31.065,4905959,1:32.941,239.145
25871,1099,832,6,+35.876,4910770,1:32.822,239.451
25872,1099,844,7,+43.162,4918056,1:33.056,238.849
25873,1099,839,8,+52.832,4927726,1:33.222,238.424
25874,1099,842,9,+54.747,4929641,1:33.392,237.990
25875,1099,825,10,+1:04.826,4939720,1:33.374,238.036
25876,1099,852,11,+1:07.494,4942388,1:33.931,236.624
25877,1099,807,12,+1:10.588,4945482,1:33.780,237.005
25878,1099,855,13,+1:16.060,4950954,1:33.894,236.718
25879,1099,856,14,+1:17.478,4952372,1:33.609,237.438
25880,1099,857,15,+1:25.021,4959915,1:34.287,235.731
25881,1099,858,16,+1:26.293,4961187,1:34.469,235.277
25882,1099,846,17,+1:26.445,4961339,1:34.122,236.144
25883,1099,822,18,\N,\N,1:34.384,235.489
25884,1099,848,\N,\N,\N,1:35.567,232.574
25885,1099,840,\N,\N,\N,1:35.140,233.617
25886,1100,830,1,2:32:38.371,9158371,1:20.342,236.498
25887,1100,1,2,+0.179,9158550,1:20.613,235.703
25888,1100,4,3,+0.769,9159140,1:20.476,236.105
25889,1100,840,4,+3.082,9161453,1:20.934,234.769
25890,1100,815,5,+3.320,9161691,1:20.235,236.814
25891,1100,846,6,+3.701,9162072,1:21.173,234.077
25892,1100,807,7,+4.939,9163310,1:21.124,234.219
25893,1100,857,8,+5.382,9163753,1:21.335,233.611
25894,1100,855,9,+5.713,9164084,1:21.819,232.229
25895,1100,852,10,+6.052,9164423,1:21.789,232.314
25896,1100,822,11,+6.513,9164884,1:22.233,231.060
25897,1100,832,12,+6.594,9164965,1:20.467,236.131
25898,1100,842,13,\N,\N,1:20.995,234.592
25899,1100,839,14,\N,\N,1:21.203,233.991
25900,1100,856,15,\N,\N,1:21.183,234.049
25901,1100,858,16,\N,\N,1:21.456,233.264
25902,1100,825,17,\N,\N,1:21.685,232.610
25903,1100,847,\N,\N,\N,1:22.680,229.811
25904,1100,848,\N,\N,\N,1:23.349,227.966
25905,1100,844,\N,\N,\N,\N,\N
25906,1101,815,1,1:32:42.436,5562436,1:44.589,206.625
25907,1101,830,2,+2.137,5564573,1:44.232,207.333
25908,1101,844,3,+21.217,5583653,1:44.561,206.681
25909,1101,4,4,+22.024,5584460,1:44.241,207.315
25910,1101,832,5,+45.491,5607927,1:45.175,205.474
25911,1101,1,6,+46.145,5608581,1:45.346,205.141
25912,1101,840,7,+51.617,5614053,1:45.627,204.595
25913,1101,847,8,+1:14.240,5636676,1:43.370,209.062
25914,1101,846,9,+1:20.376,5642812,1:45.738,204.380
25915,1101,852,10,+1:23.862,5646298,1:45.727,204.401
25916,1101,857,11,+1:26.501,5648937,1:45.631,204.587
25917,1101,848,12,+1:28.623,5651059,1:45.925,204.019
25918,1101,825,13,+1:29.729,5652165,1:45.850,204.164
25919,1101,842,14,+1:31.332,5653768,1:45.540,204.764
25920,1101,839,15,+1:37.794,5660230,1:45.908,204.052
25921,1101,858,16,+1:40.943,5663379,1:46.501,202.916
25922,1101,807,17,\N,\N,1:46.731,202.479
25923,1101,822,18,\N,\N,1:46.304,203.292
25924,1101,855,\N,\N,\N,1:47.553,200.931
25925,1101,856,\N,\N,\N,1:48.781,198.663
25926,1102,830,1,1:27:38.241,5258241,1:29.708,217.184
25927,1102,815,2,+5.384,5263625,1:30.560,215.141
25928,1102,4,3,+26.305,5284546,1:30.519,215.238
25929,1102,847,4,+33.229,5291470,1:31.015,214.065
25930,1102,832,5,+42.511,5300752,1:31.362,213.252
25931,1102,1,6,+51.249,5309490,1:30.669,214.882
25932,1102,844,7,+52.988,5311229,1:31.434,213.084
25933,1102,842,8,+55.670,5313911,1:31.971,211.840
25934,1102,839,9,+58.123,5316364,1:31.143,213.765
25935,1102,825,10,+1:02.945,5321186,1:31.691,212.487
25936,1102,852,11,+1:04.309,5322550,1:31.038,214.011
25937,1102,840,12,+1:04.754,5322995,1:30.862,214.426
25938,1102,822,13,+1:11.637,5329878,1:31.838,212.147
25939,1102,848,14,+1:12.861,5331102,1:31.852,212.115
25940,1102,807,15,+1:14.950,5333191,1:30.901,214.334
25941,1102,855,16,+1:18.440,5336681,1:31.736,212.383
25942,1102,846,17,+1:27.717,5345958,1:32.401,210.854
25943,1102,856,18,+1:28.949,5347190,1:31.562,212.786
25944,1102,857,19,\N,\N,1:32.006,211.760
25945,1102,858,20,\N,\N,1:32.384,210.893
25946,1104,830,1,1:48:51.980,6531980,1:16.604,156.822
25947,1104,4,2,+27.921,6559901,1:16.674,156.678
25948,1104,839,3,+36.990,6568970,1:16.528,156.977
25949,1104,1,4,+39.062,6571042,1:15.650,158.799
25950,1104,847,5,+56.284,6588264,1:16.798,156.425
25951,1104,844,6,+1:01.890,6593870,1:15.773,158.541
25952,1104,842,7,+1:02.362,6594342,1:15.831,158.420
25953,1104,832,8,+1:03.391,6595371,1:16.449,157.140
25954,1104,846,9,\N,\N,1:17.844,154.324
25955,1104,857,10,\N,\N,1:17.513,154.983
25956,1104,822,11,\N,\N,1:17.824,154.363
25957,1104,856,12,\N,\N,1:17.561,154.887
25958,1104,855,13,\N,\N,1:16.926,156.165
25959,1104,848,14,\N,\N,1:16.672,156.683
25960,1104,852,15,\N,\N,1:17.680,154.649
25961,1104,815,16,\N,\N,1:16.269,157.510
25962,1104,807,17,\N,\N,1:16.991,156.033
25963,1104,858,18,\N,\N,1:17.302,155.406
25964,1104,825,\N,\N,\N,1:18.351,153.325
25965,1104,840,\N,\N,\N,1:17.769,154.472
25966,1105,830,1,1:27:57.940,5277940,1:16.330,219.641
25967,1105,1,2,+24.090,5302030,1:16.676,218.649
25968,1105,847,3,+32.389,5310329,1:17.875,215.283
25969,1105,815,4,+35.812,5313752,1:16.666,218.678
25970,1105,832,5,+45.698,5323638,1:18.403,213.833
25971,1105,840,6,+1:03.320,5341260,1:18.722,212.967
25972,1105,4,7,+1:04.127,5342067,1:18.083,214.709
25973,1105,839,8,+1:09.242,5347182,1:18.946,212.362
25974,1105,855,9,+1:11.878,5349818,1:18.753,212.883
25975,1105,842,10,+1:13.530,5351470,1:18.375,213.910
25976,1105,844,11,+1:14.419,5352359,1:18.357,213.959
25977,1105,852,12,+1:15.416,5353356,1:18.904,212.475
25978,1105,857,13,\N,\N,1:18.679,213.083
25979,1105,856,14,\N,\N,1:18.594,213.313
25980,1105,807,15,\N,\N,1:18.776,212.821
25981,1105,848,16,\N,\N,1:19.133,211.861
25982,1105,846,17,\N,\N,1:17.182,217.216
25983,1105,825,18,\N,\N,1:18.069,214.748
25984,1105,822,19,\N,\N,1:18.242,214.273
25985,1105,858,20,\N,\N,1:19.247,211.556
25986,1106,830,1,1:33:58.348,5638348,1:15.594,207.683
25987,1106,4,2,+9.570,5647918,1:15.779,207.176
25988,1106,1,3,+4.598,5642946,1:15.396,208.228
25989,1106,844,4,+18.648,5656996,1:15.907,206.826
25990,1106,832,5,+21.540,5659888,1:15.911,206.815
25991,1106,815,6,+51.028,5689376,1:14.481,210.786
25992,1106,848,7,+1:00.813,5699161,1:16.917,204.110
25993,1106,839,8,+1:01.692,5700040,1:16.782,204.469
25994,1106,840,9,+1:04.402,5702750,1:16.564,205.051
25995,1106,822,10,+1:04.432,5702780,1:16.625,204.888
25996,1106,857,11,+1:05.101,5703449,1:16.598,204.960
25997,1106,842,12,+1:05.249,5703597,1:16.425,205.424
25998,1106,846,13,+1:08.363,5706711,1:16.374,205.562
25999,1106,852,14,+1:13.423,5711771,1:16.666,204.779
26000,1106,807,15,\N,\N,1:17.232,203.278
26001,1106,855,16,\N,\N,1:17.090,203.652
26002,1106,825,17,\N,\N,1:16.126,206.231
26003,1106,856,18,\N,\N,1:16.656,204.805
26004,1106,847,\N,\N,\N,1:17.097,203.634
26005,1106,858,\N,\N,\N,1:18.437,200.155
26006,1107,830,1,1:25:33.607,5133607,1:07.012,231.970
26007,1107,844,2,+5.155,5138762,1:08.820,225.876
26008,1107,815,3,+17.188,5150795,1:08.111,228.227
26009,1107,846,4,+26.327,5159934,1:08.739,226.142
26010,1107,4,5,+30.317,5163924,1:09.108,224.934
26011,1107,832,6,+31.377,5164984,1:08.880,225.679
26012,1107,847,7,+48.403,5182010,1:09.283,224.366
26013,1107,1,8,+49.196,5182803,1:09.160,224.765
26014,1107,840,9,+59.043,5192650,1:08.463,227.054
26015,1107,842,10,+1:07.667,5201274,1:09.046,225.136
26016,1107,848,11,+1:19.767,5213374,1:09.560,223.473
26017,1107,855,12,\N,\N,1:09.786,222.749
26018,1107,858,13,\N,\N,1:09.611,223.309
26019,1107,839,14,\N,\N,1:09.797,222.714
26020,1107,822,15,\N,\N,1:09.940,222.259
26021,1107,857,16,\N,\N,1:09.862,222.507
26022,1107,856,17,\N,\N,1:09.852,222.539
26023,1107,825,18,\N,\N,1:10.176,221.511
26024,1107,852,19,\N,\N,1:09.620,223.280
26025,1107,807,\N,\N,\N,1:11.066,218.737
26026,1108,830,1,1:25:16.938,5116938,1:30.275,234.922
26027,1108,846,2,+3.798,5120736,1:30.543,234.226
26028,1108,1,3,+6.783,5123721,1:30.545,234.221
26029,1108,857,4,+7.776,5124714,1:30.850,233.435
26030,1108,847,5,+11.206,5128144,1:31.124,232.733
26031,1108,815,6,+12.882,5129820,1:30.914,233.271
26032,1108,4,7,+17.193,5134131,1:31.338,232.188
26033,1108,848,8,+17.878,5134816,1:31.273,232.353
26034,1108,844,9,+18.689,5135627,1:31.255,232.399
26035,1108,832,10,+19.448,5136386,1:31.366,232.116
26036,1108,858,11,+23.632,5140570,1:31.699,231.274
26037,1108,822,12,+25.830,5142768,1:31.852,230.888
26038,1108,807,13,+26.663,5143601,1:31.776,231.080
26039,1108,840,14,+27.483,5144421,1:31.508,231.756
26040,1108,855,15,+29.820,5146758,1:31.769,231.097
26041,1108,852,16,+31.225,5148163,1:32.084,230.307
26042,1108,856,17,+33.128,5150066,1:32.353,229.636
26043,1108,842,18,\N,\N,1:31.539,231.678
26044,1108,825,\N,\N,\N,1:33.356,227.169
26045,1108,839,\N,\N,\N,1:33.941,225.754
26046,1109,830,1,1:38:08.634,5888634,1:20.504,195.910
26047,1109,846,2,+33.731,5922365,1:22.178,191.919
26048,1109,815,3,+37.603,5926237,1:22.295,191.647
26049,1109,1,4,+39.134,5927768,1:21.601,193.277
26050,1109,857,5,+1:02.572,5951206,1:22.736,190.625
26051,1109,847,6,+1:05.825,5954459,1:22.158,191.966
26052,1109,844,7,+1:10.317,5958951,1:22.469,191.242
26053,1109,832,8,+1:11.073,5959707,1:22.584,190.976
26054,1109,4,9,+1:15.709,5964343,1:22.745,190.604
26055,1109,840,10,\N,\N,1:23.425,189.051
26056,1109,848,11,\N,\N,1:24.051,187.643
26057,1109,822,12,\N,\N,1:23.651,188.540
26058,1109,817,13,\N,\N,1:23.934,187.904
26059,1109,807,14,\N,\N,1:23.573,188.716
26060,1109,852,15,\N,\N,1:23.269,189.405
26061,1109,855,16,\N,\N,1:23.743,188.333
26062,1109,825,17,\N,\N,1:23.864,188.061
26063,1109,858,\N,\N,\N,1:23.496,188.890
26064,1109,839,\N,\N,\N,\N,\N
26065,1109,842,\N,\N,\N,\N,\N
26066,1110,830,1,1:22:30.450,4950450,1:48.922,231.490
26067,1110,815,2,+22.305,4972755,1:50.308,228.581
26068,1110,844,3,+32.259,4982709,1:50.436,228.316
26069,1110,1,4,+49.671,5000121,1:47.305,234.978
26070,1110,4,5,+56.184,5006634,1:50.938,227.283
26071,1110,847,6,+1:03.101,5013551,1:50.603,227.972
26072,1110,846,7,+1:13.719,5024169,1:51.682,225.769
26073,1110,839,8,+1:14.719,5025169,1:50.439,228.310
26074,1110,840,9,+1:19.340,5029790,1:51.297,226.550
26075,1110,852,10,+1:20.221,5030671,1:51.394,226.353
26076,1110,842,11,+1:23.084,5033534,1:50.911,227.339
26077,1110,822,12,+1:25.191,5035641,1:50.515,228.153
26078,1110,855,13,+1:35.441,5045891,1:50.188,228.830
26079,1110,848,14,+1:36.184,5046634,1:49.841,229.553
26080,1110,825,15,+1:41.754,5052204,1:50.993,227.171
26081,1110,817,16,+1:43.071,5053521,1:50.994,227.169
26082,1110,858,17,+1:44.476,5054926,1:50.486,228.213
26083,1110,807,18,+1:50.450,5060900,1:49.907,229.415
26084,1110,832,\N,\N,\N,1:53.138,222.864
26085,1110,857,\N,\N,\N,\N,\N
26086,1111,830,1,2:24:04.411,8644411,1:13.889,207.505
26087,1111,4,2,+3.744,8648155,1:13.837,207.651
26088,1111,842,3,+7.058,8651469,1:14.441,205.967
26089,1111,815,4,+10.068,8655093,1:14.231,206.549
26090,1111,832,5,+12.541,8656952,1:14.934,204.612
26091,1111,1,6,+13.209,8657620,1:13.904,207.463
26092,1111,846,7,+13.232,8657643,1:14.390,206.108
26093,1111,848,8,+15.155,8659566,1:14.468,205.892
26094,1111,857,9,+16.580,8660991,1:14.299,206.360
26095,1111,839,10,+18.346,8662757,1:14.570,205.610
26096,1111,840,11,+20.087,8664498,1:15.171,203.966
26097,1111,807,12,+20.840,8665251,1:14.472,205.881
26098,1111,859,13,+26.147,8670558,1:14.820,204.923
26099,1111,822,14,+27.388,8671799,1:14.698,205.258
26100,1111,852,15,+29.893,8682344,1:16.253,201.072
26101,1111,825,16,+31.410,8679515,1:15.489,203.107
26102,1111,847,17,+55.754,8700165,1:15.124,204.094
26103,1111,855,\N,\N,\N,1:15.417,203.301
26104,1111,844,\N,\N,\N,1:17.277,198.408
26105,1111,858,\N,\N,\N,1:17.399,198.095
26106,1112,830,1,1:13:41.143,4421143,1:25.240,244.659
26107,1112,815,2,+6.064,4427207,1:25.522,243.853
26108,1112,832,3,+11.193,4432336,1:25.501,243.912
26109,1112,844,4,+11.377,4432520,1:25.580,243.687
26110,1112,847,5,+23.028,4444171,1:25.847,242.929
26111,1112,1,6,+42.679,4463822,1:25.582,243.682
26112,1112,848,7,+45.106,4466249,1:26.389,241.405
26113,1112,846,8,+45.449,4466592,1:26.144,242.092
26114,1112,4,9,+46.294,4467437,1:26.105,242.201
26115,1112,822,10,+1:04.056,4485199,1:25.988,242.531
26116,1112,859,11,+1:10.638,4491781,1:25.842,242.944
26117,1112,857,12,+1:13.074,4494217,1:25.072,245.142
26118,1112,858,13,+1:18.557,4499700,1:26.840,240.152
26119,1112,855,14,+1:20.164,4501307,1:25.983,242.545
26120,1112,842,15,+1:22.510,4503653,1:25.758,243.181
26121,1112,840,16,+1:27.266,4508409,1:26.617,240.770
26122,1112,807,17,\N,\N,1:25.894,242.796
26123,1112,825,18,\N,\N,1:26.278,241.716
26124,1112,839,\N,\N,\N,1:26.963,239.812
26125,1112,852,\N,\N,\N,\N,\N
26126,1113,832,1,1:46:37.418,6397418,1:37.666,182.089
26127,1113,846,2,+0.812,6398230,1:38.046,181.384
26128,1113,1,3,+1.269,6398687,1:35.867,185.507
26129,1113,844,4,+21.177,6418595,1:38.275,180.961
26130,1113,830,5,+21.441,6418859,1:36.575,184.147
26131,1113,842,6,+38.441,6435859,1:38.277,180.957
26132,1113,857,7,+41.479,6438897,1:38.492,180.562
26133,1113,815,8,+59.534,6456952,1:37.108,183.136
26134,1113,859,9,+1:05.918,6463336,1:39.028,179.585
26135,1113,825,10,+1:12.116,6469534,1:38.107,181.271
26136,1113,848,11,+1:13.417,6470835,1:37.342,182.696
26137,1113,855,12,+1:23.649,6481067,1:39.316,179.064
26138,1113,807,13,+1:26.201,6483619,1:39.923,177.977
26139,1113,858,14,+1:26.889,6484307,1:38.531,180.491
26140,1113,4,15,+1:27.603,6485021,1:36.456,184.374
26141,1113,847,16,\N,\N,1:36.273,184.724
26142,1113,822,\N,\N,\N,1:38.075,181.330
26143,1113,839,\N,\N,\N,1:39.930,177.964
26144,1113,852,\N,\N,\N,\N,\N
26145,1113,840,\N,\N,\N,\N,\N
26146,1114,830,1,1:30:58.421,5458421,1:34.183,221.963
26147,1114,846,2,+19.387,5477808,1:35.247,219.484
26148,1114,857,3,+36.494,5494915,1:36.328,217.021
26149,1114,844,4,+43.998,5502419,1:36.362,216.944
26150,1114,1,5,+49.376,5507797,1:35.611,218.648
26151,1114,832,6,+50.221,5508642,1:36.187,217.339
26152,1114,847,7,+57.659,5516080,1:37.653,214.076
26153,1114,4,8,+1:14.725,5533146,1:37.203,215.067
26154,1114,839,9,+1:19.678,5538099,1:37.398,214.636
26155,1114,842,10,+1:23.155,5541576,1:36.371,216.924
26156,1114,859,11,\N,\N,1:38.267,212.738
26157,1114,852,12,\N,\N,1:37.768,213.824
26158,1114,855,13,\N,\N,1:37.791,213.774
26159,1114,807,14,\N,\N,1:37.250,214.963
26160,1114,825,15,\N,\N,1:37.842,213.662
26161,1114,848,\N,\N,\N,1:39.185,210.769
26162,1114,858,\N,\N,\N,1:38.848,211.488
26163,1114,840,\N,\N,\N,1:39.050,211.057
26164,1114,815,\N,\N,\N,1:39.704,209.672
26165,1114,822,\N,\N,\N,2:02.755,170.300
26166,1115,830,1,1:27:39.168,5259168,1:24.319,231.364
26167,1115,857,2,+4.833,5264001,1:24.921,229.724
26168,1115,846,3,+5.969,5265137,1:24.842,229.938
26169,1115,847,4,+34.119,5293287,1:25.770,227.450
26170,1115,844,5,+38.976,5298144,1:24.992,229.532
26171,1115,4,6,+49.032,5308200,1:26.045,226.723
26172,1115,839,7,+1:02.390,5321558,1:26.450,225.661
26173,1115,822,8,+1:06.563,5325731,1:26.652,225.135
26174,1115,855,9,+1:16.127,5335295,1:26.323,225.993
26175,1115,815,10,+1:20.181,5339349,1:26.220,226.263
26176,1115,840,11,+1:21.652,5340820,1:26.352,225.917
26177,1115,842,12,+1:22.300,5341468,1:26.310,226.027
26178,1115,848,13,+1:31.014,5350182,1:26.666,225.098
26179,1115,825,14,\N,\N,1:27.067,224.061
26180,1115,852,15,\N,\N,1:27.174,223.786
26181,1115,807,16,\N,\N,1:26.489,225.559
26182,1115,859,17,\N,\N,1:27.113,223.943
26183,1115,858,\N,\N,\N,1:27.983,221.729
26184,1115,1,\N,\N,\N,\N,\N
26185,1115,832,\N,\N,\N,\N,\N
26186,1116,830,1,1:35:21.362,5721362,1:40.028,198.412
26187,1116,846,2,+10.730,5732092,1:39.985,198.497
26188,1116,832,3,+15.134,5736496,1:40.034,198.400
26189,1116,815,4,+18.460,5739822,1:39.737,198.991
26190,1116,847,5,+24.999,5746361,1:39.393,199.680
26191,1116,842,6,+47.996,5769358,1:40.412,197.653
26192,1116,840,7,+48.696,5770058,1:39.908,198.650
26193,1116,852,8,+1:14.385,5795747,1:38.139,202.231
26194,1116,848,9,+1:26.714,5808076,1:41.371,195.783
26195,1116,858,10,+1:27.998,5809360,1:41.238,196.041
26196,1116,807,11,+1:29.904,5811266,1:40.925,196.648
26197,1116,822,12,+1:38.601,5819963,1:41.972,194.629
26198,1116,855,13,\N,\N,1:41.879,194.807
26199,1116,825,14,\N,\N,1:41.506,195.523
26200,1116,817,15,\N,\N,1:39.366,199.734
26201,1116,4,\N,\N,\N,1:39.954,198.559
26202,1116,857,\N,\N,\N,1:42.705,193.240
26203,1116,839,\N,\N,\N,1:44.789,189.397
26204,1116,1,\N,\N,\N,1:39.582,199.301
26205,1116,844,\N,\N,\N,\N,\N
26206,1117,830,1,2:02:30.814,7350814,1:21.644,189.780
26207,1117,1,2,+13.875,7364689,1:21.334,190.503
26208,1117,844,3,+23.124,7373938,1:22.332,188.194
26209,1117,832,4,+27.154,7377968,1:22.539,187.722
26210,1117,846,5,+33.266,7384080,1:21.944,189.085
26211,1117,847,6,+41.020,7391834,1:22.780,187.175
26212,1117,817,7,+41.570,7392384,1:22.679,187.404
26213,1117,857,8,+43.104,7393918,1:22.760,187.220
26214,1117,848,9,+48.573,7399387,1:22.773,187.191
26215,1117,839,10,+1:02.879,7413693,1:22.976,186.733
26216,1117,842,11,+1:06.208,7417022,1:23.230,186.163
26217,1117,852,12,+1:18.982,7429796,1:22.501,187.808
26218,1117,807,13,+1:20.309,7431123,1:23.222,186.181
26219,1117,855,14,+1:21.676,7432490,1:23.567,185.412
26220,1117,822,15,+1:25.597,7436411,1:23.166,186.306
26221,1117,858,16,\N,\N,1:23.003,186.672
26222,1117,840,17,\N,\N,1:23.257,186.103
26223,1117,4,\N,\N,\N,1:23.531,185.492
26224,1117,825,\N,\N,\N,1:23.146,186.351
26225,1117,815,\N,\N,\N,\N,\N
26226,1118,830,1,1:56:48.894,7008894,1:13.422,211.277
26227,1118,846,2,+8.277,7017171,1:12.486,214.005
26228,1118,4,3,+34.155,7043049,1:14.442,208.382
26229,1118,815,4,+34.208,7043102,1:14.124,209.276
26230,1118,840,5,+40.845,7049739,1:14.007,209.607
26231,1118,832,6,+50.188,7059082,1:14.406,208.483
26232,1118,842,7,+56.093,7064987,1:14.521,208.161
26233,1118,1,8,+1:02.859,7071753,1:14.739,207.554
26234,1118,852,9,+1:09.880,7078774,1:14.231,208.974
26235,1118,839,10,\N,\N,1:14.206,209.045
26236,1118,858,11,\N,\N,1:15.738,204.816
26237,1118,807,12,\N,\N,1:15.036,206.732
26238,1118,817,13,\N,\N,1:13.866,210.007
26239,1118,857,14,\N,\N,1:14.310,208.752
26240,1118,847,\N,\N,\N,1:14.934,207.014
26241,1118,822,\N,\N,\N,1:15.731,204.835
26242,1118,855,\N,\N,\N,1:16.232,203.489
26243,1118,825,\N,\N,\N,\N,\N
26244,1118,848,\N,\N,\N,\N,\N
26245,1118,844,\N,\N,\N,\N,\N
26246,1119,830,1,1:29:08.289,5348289,1:35.614,233.476
26247,1119,844,2,+2.070,5350359,1:35.669,233.342
26248,1119,815,3,+2.241,5350530,1:35.939,232.685
26249,1119,839,4,+18.665,5366954,1:36.637,231.004
26250,1119,840,5,+20.067,5368356,1:36.584,231.131
26251,1119,832,6,+20.834,5369123,1:35.984,232.576
26252,1119,1,7,+21.755,5370044,1:35.716,233.227
26253,1119,847,8,+23.091,5371380,1:36.071,232.365
26254,1119,4,9,+25.964,5374253,1:36.559,231.191
26255,1119,857,10,+29.496,5377785,1:35.490,233.779
26256,1119,842,11,+34.270,5382559,1:36.913,230.346
26257,1119,848,12,+43.398,5391687,1:37.357,229.296
26258,1119,825,13,+44.825,5393114,1:37.455,229.065
26259,1119,817,14,+48.525,5396814,1:37.108,229.884
26260,1119,855,15,+50.162,5398451,1:37.375,229.253
26261,1119,858,16,+50.882,5399171,1:37.740,228.397
26262,1119,822,17,+1:25.350,5433639,1:37.562,228.814
26263,1119,852,18,\N,\N,1:37.587,228.755
26264,1119,807,19,\N,\N,1:37.565,228.807
26265,1119,846,\N,\N,\N,1:59.327,187.079
26266,1120,830,1,1:27:02.624,5222624,1:26.993,218.541
26267,1120,844,2,+17.993,5240617,1:28.199,215.553
26268,1120,847,3,+20.328,5242952,1:28.187,215.582
26269,1120,815,4,+21.453,5244077,1:27.493,217.292
26270,1120,846,5,+24.284,5246908,1:28.164,215.639
26271,1120,857,6,+31.487,5254111,1:28.138,215.702
26272,1120,4,7,+39.512,5262136,1:28.256,215.414
26273,1120,852,8,+43.088,5265712,1:29.256,213.000
26274,1120,1,9,+44.424,5267048,1:28.372,215.131
26275,1120,840,10,+55.632,5278256,1:28.050,215.918
26276,1120,817,11,+56.229,5278853,1:28.571,214.648
26277,1120,839,12,+1:06.373,5288997,1:30.033,211.162
